customer_tweet_id,agent_tweet_id,customer_text,agent_reply,created_at
3024,12665,DISGUSTING COMPANY! YOU SHOULD BE ASHAMED OF HOW YOU TREAT CUSTOMERS. YOU REFUSE COMPENSATION WHEN DUE,"You certainly don't sound very happy, Sharon. Could you DM us your Customer Relations reference number, your full name, email and...1/2",Wed Nov 01 01:39:41 +0000 2017
12668,12667,Nice chilled birthday drink at before flying to #losangeles tomorrow for work,"Very nice, Richard. Please have one for us! We hope you had a great birthday! ^Lolly",Wed Nov 01 01:36:11 +0000 2017
12670,12671,tried to check in online flying to Heathrow from Manchester onto JFK But unable Informed to get boarding pass with carrier,"Hi Teresa. If you continue to experience issues, we can only recommend that you check in at the...1/2",Wed Nov 01 01:34:55 +0000 2017
13281,13280,When #HarryPotter checks you in for work flights don’t seem so bad #HappyHallowen https://t.co/VPilC9JRjX,"That is truly magical, Mandy! Maybe we should rename ourselves Quidditch Airways? ^Lolly",Wed Nov 01 01:57:52 +0000 2017
13645,13644,Halfterm homework https://t.co/VuNZSlGxOx,"What an utter legend! Thanks for sharing, Gemma! ^Lolly",Wed Nov 01 02:00:07 +0000 2017
14421,14420,"I need to get a message to someone on a flight His wife has had a healthy baby and we want to tell him, is this possible?","We'll do our best, Chelsea. DM more details along with the flight details and name of the person. Thanks. ^SR",Wed Nov 01 02:35:04 +0000 2017
14966,14967,"4 days late. I was assured it was going to be put on 1 of 3 other flights from London to Chicago that day, as was travelling to Wisconsin.",Hi Freddy. Feel free to send us a DM elaborating as to what happened. We'll need your...1/2,Wed Nov 01 02:57:57 +0000 2017
14971,14968,"Impossible to get hold of staff. Was left 4 days on business trip without my bag, poor customer service.","Please accept my apologies for your delayed bag and the service you received, Freddy. Have you now been reunited with your bag? ^Davina",Tue Oct 31 12:16:55 +0000 2017
14974,14973,is there a min connection time for a transfer at MIA? Got some flights with 52mins to make connection from internal to LHR.,"Hi Sean. Domestic to an international flight has a minimum connection of 45 minutes. Personally, I'd give it longer if possible. ^SR",Wed Nov 01 02:49:30 +0000 2017
15941,15940,"have an enquiry to make and called 0344 493 0787 - it tells me the no. not in use, is there an alternative? (Before 20.00)","Can we help at all, Claire? Feel free to DM us if you prefer. ^Lolly",Wed Nov 01 03:27:05 +0000 2017
15944,15942,Just spoke to a useless member of your staff. Didnt care about 6 of our 7 cases still lost. They might turn up in 3 or 4 days wtf!!!!!,Hi Janette. Were you given a WorldTracer reference? If so you can check for updates here: https://t.co/wgnDp22XDr. ^Lolly,Wed Nov 01 03:26:13 +0000 2017
15946,15945,"not happy Flown for years with you, never again. Arrived back at Edinburgh Orlando then Gatwick 42 bags still in London.","We're sorry about this, Janette. Our team are working hard to reunite our passengers with their bags as quickly as possible. ^DaniH",Tue Oct 31 18:18:13 +0000 2017
16613,16612,Good to see that race to the bottom as low cost airline is on track. #worldsfavouriteairline? #dreamon,"You don't sound happy, Rohan. Is there anything we can help with? ^Lolly",Wed Nov 01 03:53:26 +0000 2017
16674,16677,My LHR flight was cancelled so you rebooked me on a LGW flight. Was told on phone my National express coach ticket would be reimbursed with all expenses. Now you are refusing to pay??! #AvoidBritishAirways,"Hi Samantha, we can certainly look into this for you to see if you have been advised correctly. We're following you now so you can DM us. Please confirm your full name, booking reference, email address, postal",Wed Nov 22 14:39:34 +0000 2017
17020,17018,My Flight: a review of British Airways Club World https://t.co/KLAWR8EoFR https://t.co/SjCcxoiup3,"We're totally adopting the 'there are no calories up in the air' rule, Ana. We hope you had a great time in NYC! ^Lolly",Wed Nov 01 04:09:54 +0000 2017
17532,17530,still no news regarding my lost luggage 24hrs later. Does your system work?!,It does Craig. We apologise for any inconvenience caused. We're working hard on reuniting you. ^Lolly,Wed Nov 01 04:29:48 +0000 2017
17531,17533,Can you look into this further for me please? It was a codeshare with @AmericanAir!,"Hi Craig, please can you let us know who was the final operating carrier? ^Jane",Wed Nov 01 12:44:56 +0000 2017
17994,17993,Complaint reference 17050171 lodged on 30th September has still not been responded to! Thanks for nothing BA!,"Hi Rahul. Please DM us your full name, email and postal address. We'll be happy to then chase this up for you. ^Lolly",Wed Nov 01 05:10:20 +0000 2017
17998,17995,This is my first time being on a double decker airplane and there’s so many British accents 😱 has comfy seats and TVs yas!,"It's good to have you on board, Mel. We hope you enjoy yourself on the very British airline. Let us know how it goes. ^SR",Wed Nov 01 05:04:53 +0000 2017
17997,17999,It went horrible because I don’t have my checked baggage. -.-,"Oh no, Mel, we're really sorry your bag has been delayed, especially after such a good start. Have you reported this at the airport? ^HP",Wed Nov 01 18:29:54 +0000 2017
18251,18269,No. Your policy is determined by what's the minimum you can get away with - I booked the wrong dates by accident... in an emergency. Fair?,We do sell tickets with these restrictions and it's something you'd agree to at time of booking. We do recognise plans change and we 1/2,Wed Nov 01 05:20:54 +0000 2017
18249,18253,It's not something that insurance should deal with 2 months out. You'll resell them and profit twice. No other industry sells the same 1/2,"If your ticket was a non-refundable ticket, you would only be refunded unused taxes, Gellan. We do offer a 24 hour cooling off period. 1/2",Wed Nov 01 07:51:43 +0000 2017
18255,18257,And what is that mistake wasn't noticed in 24hrs. You know. I know. Morally. It's wrong. It's very simple.,"We're sorry you remain disappointed, Gellan. ^Alex",Wed Nov 01 08:25:05 +0000 2017
18261,18268,also - as I was flying within your 24hrs I am extended wider consume protections. Shall I list them for you? #ba,"We would be happy to call you to discuss this further, Gellan. Please DM us your booking ref, email address and contact number. 1/2",Wed Nov 01 08:56:08 +0000 2017
18271,18270,terrible service today. And awful cancellation policy on domestic flights 2 months away - just tax back. Customer lost. https://t.co/AxwLdxbFpJ,"Hi Gellan, the cancellation policy is determined by the fare rules on the ticket that you purchase. We're sorry for any disappointment. ^H",Tue Oct 31 23:28:58 +0000 2017
18274,18276,I normally travel with my guitar on board but BA in OSL forced me to check my guitar...in its soft case. Be gentle!,at the airport? The advice that is given is that the airports should not be accepting guitars that are in a soft case. 2/2 ^Danielle,Wed Nov 01 06:55:26 +0000 2017
18273,18275,"Phone call with BA when I booked said it was allowed. Now it's not. ""Rule change"" A week ago, I was told.","Hi Dweezil, we're very sorry, this policy was updated on the 25th October in our Contact Center and website. Are you still 1/2 2 ^Danielle",Wed Nov 01 06:53:07 +0000 2017
18498,18497,Hiya https://t.co/X6sRekFOtm,FRREEEEEEDDDDOOOMMMMM!,Wed Nov 01 05:43:23 +0000 2017
18790,18789,£380 1WAY flight from Ist to Lon. No food or even a cuppa tea. You should be competing with not .,"We certainly appreciate the feedback, Sinbad. We'll make sure it's fed back to our Catering team. ^Lolly",Wed Nov 01 05:55:56 +0000 2017
19253,19251,Sadly I won’t be flying anywhere yet! I’m lucky enough to have as my place of work #avgeek #policeofficer👮✈️🤓,Thanks for sharing such a great photo! ^Alex,Wed Nov 01 06:28:58 +0000 2017
19256,19255,#A380 on stand overlooked by the tower &amp; #747 I love my job 😁 #avgeek 👮✈️🤓 https://t.co/u27R7Sb917,Thanks for your amazing post. We hope you enjoy your trip. ^DaniH,Tue Oct 31 19:39:38 +0000 2017
19259,19258,Hi BA - I did not receive my booking confirmation email and need to check in - can you help?,"If you DM us your full name, flight details, address and contact number, we'll find your booking reference, Maria. ^Alex",Wed Nov 01 06:25:25 +0000 2017
19262,19260,One final question today. When can we expect the next BA sale ? Thanks.,"Now that would be telling, Mick! Watch this space. ^Alex",Wed Nov 01 06:23:27 +0000 2017
19264,19263,Oh that’s interesting Sophie. Flown the big bird before and quite an experience. Thanks.,"You're welcome Mick. If you have any further questions or queries, we're here 24/7 and we'll reply as quickly as we can. ^Oliver",Tue Oct 31 19:41:31 +0000 2017
19266,19267,What’s the seating configuration for Premium Economy LHR to Miami ?,"Hi Mick, it's our A380 which operates our Miami route. Our World Traveller Plus cabin is a 2-3-2 seat configuration. 1/2 ^Sophie",Tue Oct 31 12:12:19 +0000 2017
19270,19268,Can we still enter the #BALovestheBay contest?,"Unfortunately, this contest ended on 31 October, Tina! ^Alex",Wed Nov 01 06:16:19 +0000 2017
19269,19272,Your website says between 10/18 - 10/31. I posted a pic at 8:40 p.m.,"Sorry Tina, I think we thought you were still asking when we picked your Tweet early this morning. As long as you submitted your entry 1/2",Wed Nov 01 13:38:59 +0000 2017
19801,19800,Early start for 990 to Berlin for the day. Quick pit stop in lounge first for most welcome first cuppa! https://t.co/7MllYUCma8,"Enjoy your cuppa, John and have a great flight. ^Alex",Wed Nov 01 06:35:12 +0000 2017
19803,19804,How do I book a cabina in the Concorde Lounge?,Executive Club number (if applicable) and your email address? We can then provide you the information you need. Thanks. ^Jamie 2/2,Wed Nov 01 06:33:42 +0000 2017
20100,20099,BA547 late and gate change. Disabled passenger left without assistance NOT happy with service.,"We're very sorry to hear this, Peter. We'll certainly pass this on to the team in Fiumicino. ^Alex",Wed Nov 01 06:59:17 +0000 2017
20108,20101,Wife phoned to try to book seats with legroom via Exec club number for 12 hr flight ‘Tough luck!’ Was the verbatim answer https://t.co/I82GHcuZzo,"Did our Executive Club explain why you were unable to book these seats, Mark? ^Alex",Wed Nov 01 06:47:24 +0000 2017
20106,20110,We paid more money on holiday (sooner to enable booking of extra leg room) - told extra leg room visible on system - then ‘though luck’,"Seats are subject to availability and can change at any time, Mark. We’d be happy to check for you if you DM your booking 1/2",Wed Nov 01 10:43:48 +0000 2017
20114,20115,Initially booked via kenwood travel - then told we could book better seats - BA then said not possible till we had paid more,"We appreciate how frustrating this is for you, Mark. Please DM us the requested details and we can look into this for you. Thanks. ^Jane",Wed Nov 01 16:28:08 +0000 2017
20593,20592,yes requested/booked GF meals for both of my flights to &amp;from NY on the BA app service was brilliant on my outward flight,"We're very sorry you had a disappointing experience, Miss Tainsh. We will certainly pass on your comments. ^Alex",Wed Nov 01 07:14:10 +0000 2017
20596,20595,just landed from NYC had pre booked GF meal attendants had no meal they just shrugged No food avail 7hr terrible service#BA,We're sorry this happened. Did you request them before travelling for your trip to New York? ^Cec,Tue Oct 31 16:30:12 +0000 2017
20598,20597,Just returned from Edinburgh on awful late there and stuck on plan on return. better every time.,"Oh we're sorry to hear this, Peter. We hope it didn't disrupt your plans. ^Alex",Wed Nov 01 07:11:46 +0000 2017
